how mani airlin fli from ci0 to ci1 by way of ci2	( count $0 ( and ( airline $0 ) ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( stop $1 ci2 ) ( airline $1 $0 ) ) ) ) )
al0 fn0 ci0 to ci1 what is the fare	( lambda $0 e ( exists $1 ( and ( airline $1 al0 ) ( flight_number $1 fn0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
what flight go from ci0 to ci1 next da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
find me the cheapest flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
i want to know the cheapest way to fli from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
what is ap0	ap0
what are the flight from ci0 to ci1 on da0 night	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( during_day $0 late:pd ) ) )
i would like a list of the round trip flight between ci0 and ci1 on dn0 or dn1 of mn0	( lambda $0 e ( and ( flight $0 ) ( round_trip $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( or ( day_number $0 dn0 ) ( day_number $0 dn1 ) ) ( month $0 mn0 ) ) )
list the flight from ci1 to ci0 via ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( stop $0 ci2 ) ) )
inform on al0 from ci0 texa to ci1	( lambda $0 e ( and ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list all the flight from ci0 to ci1 that return around ti0	( lambda $0 e ( and ( flight $0 ) ( approx_return_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want to fli ci1 to ci0 on da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
doe al0 fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the latest afternoon flight depart ci0 and arriv in ci1 on mn0 dn0	( argmax $0 ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) ( departure_time $0 ) )
is there ground transport in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
i'm look for ground transport in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
okay how about a flight on da0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
list daili flight from ci0 to ci1 use al0	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me airlin abbrevi	( lambda $0 e ( airline $0 ) )
can you find out about the ground transport avail in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
flight from ci0 to ci1 between ti0 and ti1	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( < ( departure_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like to see the daili flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight are there from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the cheapest one way flight from ci0 to ci1 leav ci0 after ti0	( argmin $0 ( and ( flight $0 ) ( oneway $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
what is the earliest flight in the morn to arriv in ci0 from ci1	( argmin $0 ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) )
show me the type of aircraft that al0 use	( lambda $0 e ( and ( aircraft_code:t $0 ) ( exists $1 ( and ( airline $1 al0 ) ( aircraft_code $1 $0 ) ) ) ) )
list all flight from ci0 to ci1 after ti0 da0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i'd like to fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what doe fare code fb0 mean	fb0
da0 flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what are the flight from ci1 to ci0 leav tomorrow	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( tomorrow $0 ) ) )
what flight from ci0 to ci1 leav ci0 tomorrow	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( tomorrow $0 ) ) )
may i have a list of flight from ci0 to ci1 washington depart in the even	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas give me inform on a flight on mn0 dn0 from ci0 to ci1 as earli as possibl	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) ( departure_time $0 ) )
what is the latest flight avail between ci0 and ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
show me the al0 flight leav ci0 on da0 and arriv in ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what flight are there from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is ap0	ap0
hi i need to get a flight from ci1 to ci0 depart befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
list daili flight of al0 from ci0 to ci1 with first class servic	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list all round trip flight from ci0 to ci1 depart either on mn0 dn0 or on mn0 dn1	( lambda $0 e ( and ( flight $0 ) ( round_trip $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( or ( and ( day_number $0 dn1 ) ( month $0 mn0 ) ) ( and ( day_number $0 dn0 ) ( month $0 mn0 ) ) ) ) )
a first class flight on al0 to ci0 on da0 in the next week	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( to $0 ci0 ) ( day $0 da0 ) ) )
show me one way flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( oneway $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like to fli from ci0 to ci1 what airlin fli from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( airline:e $1 ) $0 ) ) ) )
is there an airlin that advertis have more flight than ani other airlin	( argmax $0 ( airline $0 ) ( count $1 ( and ( flight $1 ) ( airline $1 $0 ) ) ) )
what afternoon flight are avail from ci0 to ci1 on a weekday	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( weekday $0 ) ) )
while i'm in ci0 what ground transport is avail	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
list daili flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me all flight which leav ci0 tomorrow and arriv in ci1 after ti0 o'clock pm	( lambda $0 e ( and ( flight $0 ) ( > ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( tomorrow $0 ) ) )
like inform on flight from ci0 to ci1 on da0 morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me first flight that arriv in ci0 from ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( arrival_time $0 ) )
flight from ci0 to ci1 between ti0 and ti1	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( < ( departure_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
is there a flight leav ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list the flight from ci1 to ci0 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
what flight are avail da0 afternoon from ci0 to ci1 california	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
list all round trip fare from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
what are all flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
do you have a al0 from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
from ci0 to ci1	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the ground transport avail in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
list all flight from ci1 to ci0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what type of aircraft is use on dn0 flight from ci0 to ci1 in the morn	( lambda $0 e ( aircraft ( argmin $1 ( and ( flight $1 ) ( during_day $1 morning:pd ) ( from $1 ci0 ) ( to $1 ci1 ) ) ( departure_time $1 ) ) $0 ) )
give me flight from ci0 to ci1 on al0 that offer first class	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the even flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list nonstop flight from ci0 to ci1 which arriv befor ti0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
can i take a singl airlin from ci0 to ci1 to ci2 back to ci0	( lambda $0 e ( and ( airline $0 ) ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( airline $1 $0 ) ) ) ( exists $1 ( and ( flight $1 ) ( from $1 ci1 ) ( to $1 ci2 ) ( airline $1 $0 ) ) ) ( exists $1 ( and ( flight $1 ) ( from $1 ci2 ) ( to $1 ci0 ) ( airline $1 $0 ) ) ) ) )
i would like to fli on al0 from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what is the round trip fare on al0 fn0 from ci1 to ci0 and return	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( airline $1 al0 ) ( flight_number $1 fn0 ) ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
i want to fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
in ci0 what kind of ground transport is there from the ap0 airport to ci0 downtown	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ( from_airport $0 ap0 ) ) )
what is the cheapest coach fare from ci0 to ci1 round trip	( min $0 ( exists $1 ( and ( class_type $1 coach:cl ) ( from $1 ci0 ) ( to $1 ci1 ) ( round_trip $1 ) ( = ( fare $1 ) $0 ) ) ) )
what are the lowest one way fare from ci0 to ci1	( min $0 ( exists $1 ( and ( oneway $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
show me all flight from ci0 to ci1 nonstop	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
find a flight from ci2 to ci0 with a layov in ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci2 ) ( to $0 ci0 ) ( stop $0 ci1 ) ) )
show me return flight from ci1 to ci0 nonstop	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
i'd like a nonstop flight from ci0 to ci1 that get in around ti0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( approx_arrival_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas show me the flight from ci0 to ci1 on dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ) )
onli show al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ) )
i'm in ci1 and i'd like to travel to ci0 on da0	( lambda $0 e ( and ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
doe al0 serv ci0	( services al0 ci0 )
i would like to book a flight on mn0 dn0 from ci0 to ci1 in the late afternoon	( lambda $0 e ( and ( flight $0 ) ( during_day $0 late:pd ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
how do i get from ci0 to ci1	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ) )
flight from ci0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
i want a flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
give me all nonstop from ci0 to ci1 that arriv on a da0	( lambda $0 e ( and ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_arrival $0 da0 ) ) )
i'd like to fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
first class fare from ci0 to ci1 pleas	( lambda $0 e ( exists $1 ( and ( class_type $1 first:cl ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
what is the cheapest fare from ci0 to ci1 in ani class	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
show me the flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
pleas list all first class flight on al0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are all flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want to arriv in ci0 around ti0 and i'm leav from ci1	( lambda $0 e ( and ( approx_arrival_time $0 ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
pleas show me flight from ci0 to ci1 with a stopov in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
pleas book for me a flight on al0 from ci0 to ci1 earliest possibl time	( argmin $0 ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
i need a list of late afternoon flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 late:pd ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the fare for flight from ci0 to ci1 on da0 and da1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( or ( day $1 da0 ) ( day $1 da1 ) ) ( = ( fare $1 ) $0 ) ) ) )
show me all flight both direct and connect from ci0 to either ci1 or ci2 that depart after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( or ( nonstop $0 ) ( connecting $0 ) ) ) )
would you be abl to put me on a flight with al0 leav the morn of mn0 dn0 from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 morning:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
what kind of airlin is flight al0 fn0 from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( airline $1 al0 ) ( flight_number $1 fn0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( airline:e $1 ) $0 ) ) ) )
what flight go from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the latest afternoon flight i can get from ci1 to ci0 on first class	( argmax $0 ( and ( flight $0 ) ( class_type $0 first:cl ) ( during_day $0 afternoon:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) )
show me first class airlin from ci0 to ci1 on next da0 first class onli	( lambda $0 e ( exists $1 ( and ( class_type $1 first:cl ) ( from $1 ci0 ) ( to $1 ci1 ) ( day $1 da0 ) ( = ( airline:e $1 ) $0 ) ) ) )
list ground transport option at ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
what the cheapest one way flight from ci1 to ci0	( argmin $0 ( and ( flight $0 ) ( oneway $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( fare $0 ) )
what flight from ci0 to ci1 after ti0 in the morn	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what al0 flight leav ci0 befor ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ) )
flight from ci0 new jersey to ci1 ohio	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list the morn flight between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the economi flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( economy $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight are current avail between ci1 and ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what flight go from ci1 to ci0 befor ti0 o'clock da0 afternoon	( lambda $0 e ( and ( flight $0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( during_day $0 afternoon:pd ) ( to $0 ci0 ) ( day $0 da0 ) ) )
what flight from ci0 to ci1 on da0 with breakfast serv	( lambda $0 e ( and ( flight $0 ) ( meal $0 breakfast:me ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
now i need flight inform leav ci0 and arriv in ci1 in the afternoon	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
first class al0 from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
morn flight out of ci0 arriv ci1 afternoon	( lambda $0 e ( and ( flight $0 ) ( during_day_arrival $0 afternoon:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need a flight from ci2 to ci0 with a layov in ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci2 ) ( to $0 ci0 ) ( stop $0 ci1 ) ) )
pleas show me the return flight number from ci1 to ci0	( lambda $0 e ( exists $1 ( and ( from $1 ci1 ) ( to $1 ci0 ) ( = ( flight_number $1 ) $0 ) ) ) )
pleas list ground transport in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
pleas give me flight schedul from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( departure_time $1 ) $0 ) ) ) )
what are the nonstop flight from ci0 to ci1 arriv on da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_arrival $0 da0 ) ( day_number_arrival $0 dn0 ) ( month_arrival $0 mn0 ) ) )
i would like to fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like first flight from ci0 to ci1 next da0	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) ( departure_time $0 ) )
what is the ground transport avail in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
i would like to see the flight from ci0 to ci1 pleas	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like to see the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want to fli from ci0 to ci1 and i don't want ani stopov and i'd like to fli onli dure the afternoon	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is first flight from ci1 to ci0 on da0	( argmin $0 ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) ( departure_time $0 ) )
show me a list of all the airlin that offer busi class servic	( lambda $0 e ( exists $1 ( and ( class_type $1 business:cl ) ( = ( airline:e $1 ) $0 ) ) ) )
where do the flight from ci0 to ci1 stop	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( stop $1 $0 ) ) ) )
what flight go from ci0 to ci1 in the morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what time are the flight from ci1 to ci0	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci1 ) ( to $1 ci0 ) ( = ( departure_time $1 ) $0 ) ) ) )
request flight inform from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
which al0 flight fli across this contin and leav from ci0 goe to ci1 and make a stopov in ci2	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
is there a al0 from ci1 to ci0 that stop in ci2	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( stop $0 ci2 ) ) )
which citi doe al0 servic	( lambda $0 e ( and ( city $0 ) ( services al0 $0 ) ) )
show me flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what doe al0 mean	al0
now show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what ground transport is avail in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
i need a flight from ci1 to ci0 leav after ti0 in the even	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what is your last trip on mn0 dn0 from ci0 to ci1	( argmax $0 ( and ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) ( departure_time $0 ) )
what flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
i would like to fli from ci0 to ci1 on the morn of mn0 dn0 leav at ti0	( lambda $0 e ( and ( departure_time $0 ti0 ) ( month $0 mn0 ) ( to $0 ci1 ) ( from $0 ci0 ) ( flight $0 ) ( during_day $0 morning:pd ) ( day_number $0 dn0 ) ) )
ground transport pleas in the citi of ci0 between ap0 airport and ci0 downtown	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ( from_airport $0 ap0 ) ) )
what flight are there from ci0 to ci1 on da0 morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
